model_name,pretrained,fraction,augmentation,seed,param_count,best_epoch,best_mAP,training_time_sec,val_loss,mAP,supported_mAP,supported_classes,ap_aeroplane,ap_bicycle,ap_bird,ap_boat,ap_bottle,ap_bus,ap_car,ap_cat,ap_chair,ap_cow,ap_diningtable,ap_dog,ap_horse,ap_motorbike,ap_person,ap_pottedplant,ap_sheep,ap_sofa,ap_train,ap_tvmonitor,run_dir
deit_s,True,0.2,standard,456,21673364,29,0.8739,513.0,0.06513266208080146,0.8739042797935591,0.8739042797935591,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9873531204765276,0.9229804879209227,0.9552474985752628,0.9137920003747256,0.6533533057681038,0.9404766964656883,0.831550546265394,0.9841290815240709,0.74521683923641,0.9260446212996665,0.7356829018938285,0.9604650826123613,0.9603347243380405,0.9277609631338741,0.957109388822783,0.6058392430109119,0.9044628490693446,0.6957549690326914,0.9720969489563136,0.8984343270942622,deit_s_pretrained_frac0.20_aug-standard_seed456
deit_s,True,0.5,standard,123,21673364,17,0.8918,346.0,0.057917498297743744,0.8917567492868554,0.8917567492868554,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9879665353112503,0.9240898178310968,0.9649117540606525,0.929516496186696,0.7272206115957038,0.9442578345688943,0.8689642555257668,0.9878970225101613,0.7744385507241337,0.9329062604550477,0.730617084755393,0.972428424289875,0.9665861552065373,0.9382351224469063,0.9645507653096975,0.662058427028829,0.9449570637875578,0.7252465224460816,0.9844478194831581,0.9038384622136735,deit_s_pretrained_frac0.50_aug-standard_seed123
deit_s,True,0.5,standard,42,21673364,16,0.8924,393.8,0.05801926712904658,0.8924237105486654,0.8924237105486654,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9890217482582782,0.9219712651366926,0.9631054169338714,0.9387967009268232,0.7291194007692903,0.9416465449989366,0.8682134498252956,0.9878455179814118,0.777526523610332,0.9389349481155701,0.7428721208137053,0.969286901665371,0.9650705040340386,0.9376518212168855,0.9632444153750706,0.6574688924062251,0.9432194426316016,0.7232212470064935,0.9850012615625646,0.9052560877048493,deit_s_pretrained_frac0.50_aug-standard_seed42
deit_s,True,0.5,standard,456,21673364,16,0.8909,351.4,0.05835159217099567,0.8909278954040352,0.8909278954040352,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9891355016419447,0.9300891096236682,0.9634141006022197,0.934172426947589,0.7384742575892762,0.942995032259717,0.8683448723541293,0.9878150312630215,0.7767798352705931,0.9250515890638619,0.7295448628900094,0.9699567200660649,0.9644727343528432,0.9347152866676917,0.9650087522774903,0.6562870577052423,0.9377054745701183,0.7223925826001543,0.9783182228475968,0.9038844574874706,deit_s_pretrained_frac0.50_aug-standard_seed456
deit_s,True,1.0,standard,123,21673364,14,0.9019,439.3,0.05437058517402345,0.9018587739228788,0.9018587739228788,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9888516863493163,0.9244370976408396,0.9668523688284436,0.9425570242721445,0.7562625461574342,0.9512223162140473,0.8803542096815526,0.9876898837662083,0.789047574396349,0.942408523867367,0.7498106252738653,0.9764579438981112,0.9671264215149127,0.948675805596175,0.968670749935336,0.6817138324707203,0.960101723212406,0.7565866266691654,0.9852906619347159,0.9130578567784688,deit_s_pretrained_frac1.00_aug-standard_seed123
deit_s,True,1.0,standard,42,21673364,12,0.9031,451.3,0.054214683576272085,0.9031069040392261,0.9031069040392261,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9893640178497447,0.9252292287873226,0.9657386651386759,0.9418049856410811,0.7447437797393043,0.9520484291073718,0.8764999761521692,0.988286735413464,0.7921780744852314,0.9440853987174788,0.7772195861670376,0.9758815700407437,0.9730139956726868,0.9490728200593239,0.9691856061044567,0.6817947614012776,0.9636232561021164,0.7567277809804699,0.9872241721507655,0.9084152410738003,deit_s_pretrained_frac1.00_aug-standard_seed42
deit_s,True,1.0,standard,456,21673364,12,0.9025,370.3,0.05460421982538569,0.9025411875941808,0.9025411875941808,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9909042523599941,0.9260640193674732,0.9675653781340897,0.9402617519958342,0.7624839728322806,0.9460474479303883,0.8752040518284463,0.9887920664958062,0.7918636831432282,0.9410744921369111,0.7633761985120194,0.9773384884005692,0.9613997512281278,0.946893483236839,0.9689134033284647,0.6896193511710537,0.9626710833292692,0.7578323775317186,0.9835199608827104,0.9089985380383915,deit_s_pretrained_frac1.00_aug-standard_seed456
deit_s,False,0.05,standard,123,21673364,23,0.1081,334.0,0.2303477753322203,0.10809934458164094,0.10809934458164094,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.24762838348806132,0.036927405913801066,0.11889739186533987,0.12514027695530688,0.1044375746302072,0.0499030188848042,0.1578930336852681,0.11530490823635073,0.12611956617273484,0.029210070715364682,0.08259134067893527,0.10556876905168124,0.04223991850393056,0.04835355769634253,0.45771256262625626,0.05609527774441296,0.03889596239617643,0.07305091956991497,0.07731057003886674,0.06870638277906338,deit_s_scratch_frac0.05_aug-standard_seed123
deit_s,False,0.05,standard,42,21673364,3,0.1006,97.9,0.24539529163758833,0.10055620568217864,0.10055620568217864,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.2701991594286844,0.03819143009839171,0.10594394210463531,0.1262977399501511,0.10017602199314542,0.04005751510461444,0.1420454434169779,0.08174987944238857,0.1420856673156735,0.02740283539965447,0.03585436961526878,0.12079829788177551,0.043302943751511044,0.04814387323349863,0.3988573494643591,0.05639178092761442,0.09883622572529224,0.04524499077138816,0.050463724242917785,0.03908092377563059,deit_s_scratch_frac0.05_aug-standard_seed42
deit_s,False,0.05,standard,456,21673364,3,0.1033,121.3,0.2455644586256572,0.10327694163743154,0.10327694163743154,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.27014048262640994,0.04442483524677241,0.13062001385845232,0.148283415351926,0.09043022486841482,0.039745384554522964,0.14663820717407575,0.09128789203626204,0.11936461853953026,0.03316788109739714,0.04379575363977982,0.11554676221188875,0.03294354959245014,0.03590273951939465,0.44720299791183105,0.04275686433016218,0.06427704424254742,0.05428101502037462,0.04868761844881499,0.06604153247762343,deit_s_scratch_frac0.05_aug-standard_seed456
deit_s,False,0.1,standard,123,21673364,29,0.1309,371.2,0.22360864625527307,0.13090960396337742,0.13090960396337742,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.2990848692422578,0.054013394854808876,0.1490869396833895,0.12744629425184684,0.10810914619055217,0.09844142566758302,0.20085128199850005,0.13063522432283756,0.13845639809853313,0.0454857646617286,0.06135651243838862,0.14749008558128576,0.05408081446264148,0.07219938525255079,0.5184597151725556,0.04725667061949549,0.11493125629013001,0.07680757074100648,0.07612219794980846,0.09787713178764779,deit_s_scratch_frac0.10_aug-standard_seed123
deit_s,False,0.1,standard,42,21673364,27,0.1296,312.5,0.22375279042746996,0.12958044451662182,0.12958044451662182,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.26615641835771653,0.05288593083661161,0.16269161214438704,0.13462183812224857,0.1015264291308183,0.1005417681638967,0.19127547202588752,0.14082336578373988,0.12754050582538634,0.04937150152863811,0.0625856294862953,0.15344299947716866,0.05508552377663098,0.08270930020159495,0.5206939820359043,0.04856317305723609,0.13312488994843574,0.06936172105725166,0.06500853168417904,0.07359829768840903,deit_s_scratch_frac0.10_aug-standard_seed42
deit_s,False,0.1,standard,456,21673364,29,0.1426,337.9,0.22082071710418869,0.1425781137020971,0.1425781137020971,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.30639554308316025,0.05358998957439544,0.15510884297727,0.15185508300095757,0.10445217914279137,0.13543958099257963,0.2427106386025589,0.16050365216918594,0.14798922731356473,0.052909770295520304,0.06583568300619672,0.15932398461455116,0.05324298210515835,0.07530167882545882,0.5303947864834668,0.05183878749551686,0.15582950294996983,0.08856377500564097,0.07673666482420458,0.08353992157979351,deit_s_scratch_frac0.10_aug-standard_seed456
deit_s,False,0.2,standard,123,21673364,29,0.1858,425.2,0.2103894898197153,0.18583302343397046,0.18583302343397046,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.4168296549753104,0.1009406446599239,0.16849408506692937,0.1848391833593282,0.1173813127920773,0.2123419730750431,0.2564727937292933,0.27173678625510916,0.18857569926448442,0.05721421202301061,0.11128078139627746,0.19834586514719976,0.06571432240095063,0.16084841980641124,0.5925759561601592,0.08165161647743296,0.1379038870359363,0.10532944059874068,0.17566004657259524,0.11252378788319543,deit_s_scratch_frac0.20_aug-standard_seed123
deit_s,False,0.2,standard,42,21673364,3,0.1065,113.2,0.2317182428234226,0.10654662312734053,0.10654662312734053,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.2750616644849277,0.05914744236584768,0.13359329925229477,0.1385761160353625,0.08885369658946127,0.047675545795712204,0.14500479292534735,0.1138160915424705,0.13845366238604706,0.02342952242428173,0.07639204777904081,0.13808282625447554,0.04388430125534465,0.048776744571336156,0.41332486700609616,0.04639264205061311,0.026198743336891983,0.06238860445919506,0.05989150200513937,0.051988350026925326,deit_s_scratch_frac0.20_aug-standard_seed42
deit_s,False,0.2,standard,456,21673364,19,0.1654,297.1,0.2166485092142126,0.16536583775160435,0.16536583775160435,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.38591157016602534,0.08358002226448184,0.16045965539544216,0.1555151911866124,0.10192368602401569,0.17870505519567634,0.2537399388043162,0.19966166926650794,0.16763155340584418,0.03794351891494965,0.09817744336840366,0.1931079699918008,0.062224772940424916,0.11205869009947161,0.5649257581005315,0.08768768654730247,0.16420815964102772,0.07657912716427574,0.13384433317303485,0.08943095338194179,deit_s_scratch_frac0.20_aug-standard_seed456
deit_s,False,0.5,standard,123,21673364,30,0.2335,562.3,0.20067823719192338,0.23347636740891878,0.23347636740891878,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.4771610481292214,0.15060486338466467,0.23005791595580782,0.24958875941836556,0.12647110998323083,0.2566950450024734,0.28207059040279514,0.3256732285660755,0.2540699597144373,0.10226212588576417,0.163825391126674,0.2509617797142039,0.12011656235031042,0.2027537588684274,0.6111058280281374,0.11910368134129788,0.21879300110838168,0.13065473247678827,0.22257910975711284,0.17497885696420587,deit_s_scratch_frac0.50_aug-standard_seed123
deit_s,False,0.5,standard,42,21673364,10,0.1665,229.4,0.2200796697493438,0.1664963563363931,0.1664963563363931,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.38531208782503884,0.10931203043261936,0.1386744800642993,0.16917756028135983,0.10431611823280892,0.16047544647518605,0.2603422227913287,0.2157054381595176,0.1569646349577702,0.07415118310469807,0.0886823769124388,0.1869358097502965,0.07081881661797035,0.12870275604617817,0.5446735451733881,0.07721230309040283,0.15866741866444753,0.09435529452933594,0.11494492213472005,0.0905026814840575,deit_s_scratch_frac0.50_aug-standard_seed42
deit_s,False,0.5,standard,456,21673364,27,0.2103,468.4,0.2053915553695553,0.21027634206873008,0.21027634206873008,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.42376102745166083,0.1653537378217415,0.19841828233192027,0.20559083221081456,0.13133726011675925,0.2054289048763586,0.26567808076257093,0.29898631106874624,0.2261698862325413,0.08337934428535394,0.15150501608785022,0.24879742637313296,0.09751374279809233,0.17497641025929142,0.6074410991247073,0.11776345444218364,0.208936928443189,0.11979329297432345,0.15840936599985456,0.11628643771350984,deit_s_scratch_frac0.50_aug-standard_seed456
deit_s,False,1.0,standard,123,21673364,7,0.1671,316.3,0.21626114075655464,0.1671361772348126,0.1671361772348126,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.3689988385165763,0.11265026972027614,0.14217706063278857,0.181972066264354,0.113951368177996,0.1770210619176779,0.24981112763257476,0.21318754412769092,0.16230274760113234,0.05579101064154785,0.08750727819652124,0.201181183167626,0.06681149133131385,0.10399931049809204,0.5758545396241533,0.08279948366216042,0.17548505234194764,0.07558994378520788,0.10315549474885621,0.0924766721077588,deit_s_scratch_frac1.00_aug-standard_seed123
deit_s,False,1.0,standard,42,21673364,4,0.1663,232.0,0.21965072066574307,0.16632776912212913,0.16632776912212913,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.33214131235588296,0.10780690882379948,0.13979336036225554,0.15415124950127007,0.119767990246027,0.1639719836929859,0.27392500916128354,0.20725717358945273,0.16496889742203782,0.07209492997333929,0.09414998948445802,0.19337289129595125,0.0733791285946476,0.1692412645119984,0.5457065876581405,0.08255429259656996,0.16825131572659718,0.08542890979867043,0.09590093527272475,0.0826912523744898,deit_s_scratch_frac1.00_aug-standard_seed42
deit_s,False,1.0,standard,456,21673364,6,0.174,256.3,0.21917750432596103,0.17399633096896586,0.17399633096896586,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.37981723167531484,0.11195269849085285,0.12675856424323112,0.15895408885343437,0.11659702469738098,0.1695077812761283,0.22813130064352277,0.22618604414091112,0.20071269936362907,0.07207675352191106,0.11921660855074666,0.1946086724478192,0.07194235896784584,0.1564613325996253,0.5618821832162704,0.07726951491101024,0.16003265895823823,0.10590426646471986,0.1372171980105343,0.10469763834619028,deit_s_scratch_frac1.00_aug-standard_seed456
resnet50,True,0.05,standard,123,23549012,12,0.7558,135.8,0.09766581744610608,0.7557732226074334,0.7557732226074334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9419129627691041,0.8207830268167162,0.9080277090954179,0.8430119573702711,0.3103125696433515,0.9184420527702652,0.75533286285317,0.9484802740570248,0.6054309940433853,0.624654136400376,0.5983877679846437,0.8694995126161122,0.8091908285992723,0.796746713876297,0.9300334470050391,0.33513829718866456,0.786509386009437,0.5776185972871074,0.9259810424284286,0.8099703133345842,resnet50_pretrained_frac0.05_aug-standard_seed123
resnet50,True,0.05,standard,42,23549012,18,0.7696,174.1,0.09674950500766,0.7695741257380802,0.7695741257380802,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9608915692833246,0.8151214110077697,0.8791710402370831,0.8360637910982135,0.4033410674614497,0.9118408497203974,0.748374322840799,0.9480592534088702,0.5940063375724589,0.7020651531042352,0.6106225094584765,0.8800374600315186,0.8512250353073424,0.8289383930293176,0.9178137828511581,0.38268430658070424,0.7707213653136893,0.6088172127632246,0.9176639805400975,0.824023673151472,resnet50_pretrained_frac0.05_aug-standard_seed42
resnet50,True,0.05,standard,456,23549012,29,0.7641,245.8,0.09651471371506597,0.76409406435057,0.76409406435057,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9533298187453347,0.8206327813639134,0.8713488649306061,0.8375599104153096,0.3873063131823089,0.9076817262324136,0.7510467040450615,0.9534492318103771,0.5893048978262259,0.673709472841367,0.5701404028735054,0.8879758800724363,0.8414740970857619,0.7858890116289011,0.9286934296386197,0.40931067431258256,0.7477055281150833,0.6244834413523339,0.933656843245945,0.8071822572933119,resnet50_pretrained_frac0.05_aug-standard_seed456
resnet50,True,0.1,standard,123,23549012,15,0.8043,168.2,0.08765311092957036,0.8043272739554771,0.8043272739554771,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9672900599947413,0.8064199546242389,0.9292741208627027,0.8541323923777936,0.5663065873215047,0.9224921009925551,0.7615561943019199,0.9514406420066662,0.6820153217162402,0.753796073593687,0.587791977021969,0.9123069234166694,0.8801471622282381,0.8503962680918769,0.9399307227606305,0.4869994915830405,0.8496142457818154,0.6009319878631842,0.9525012188086236,0.8312020337614446,resnet50_pretrained_frac0.10_aug-standard_seed123
resnet50,True,0.1,standard,42,23549012,10,0.8056,123.3,0.08533872201383769,0.8056280016442745,0.8056280016442745,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9611491084088298,0.8345620460206599,0.9278761266078394,0.8502005616761085,0.6077966325117725,0.9174663855288492,0.7629113317569874,0.9603499399972181,0.6791089817354026,0.7338463138578867,0.612656998878695,0.9235095423767824,0.8598137051047239,0.845882436753744,0.9457110476539078,0.48439730545004306,0.8452608871549977,0.5761050439355672,0.9499205213142056,0.8340351161612701,resnet50_pretrained_frac0.10_aug-standard_seed42
resnet50,True,0.1,standard,456,23549012,17,0.8044,175.7,0.08873297413299372,0.8044331720348952,0.8044331720348952,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9618575841536509,0.816207706292914,0.9280219488674603,0.8485702147029082,0.5749110430617765,0.9249566899422201,0.7455764891547028,0.9547399862296865,0.6777377843887687,0.7661543937313474,0.5530066718356912,0.9169656115937093,0.8848609289908856,0.8481565503054073,0.9387139054322489,0.4984780607481189,0.8768462563097568,0.6084326308556118,0.9403038611959059,0.824165122905135,resnet50_pretrained_frac0.10_aug-standard_seed456
resnet50,True,0.2,standard,123,23549012,7,0.8225,121.9,0.0824610261799215,0.82246288496146,0.82246288496146,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9690082046323311,0.825216293316444,0.9450931609551488,0.8390611775257867,0.6092312843693507,0.9178375967997154,0.783531345519813,0.9540667406263879,0.6851509063531163,0.8074902048785518,0.6433174884704335,0.9113888647760873,0.8965844864680755,0.8749836856300209,0.9434946264880226,0.5296941140139579,0.8707388760087216,0.6463232703590737,0.9501321912169396,0.846913180821223,resnet50_pretrained_frac0.20_aug-standard_seed123
resnet50,True,0.2,standard,42,23549012,6,0.8243,114.5,0.08078168565919111,0.8242859047359812,0.8242859047359812,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9741819313646478,0.8493659505914941,0.9484992090088356,0.8600516555976737,0.6423034085265213,0.9233325739997028,0.7867477797142985,0.9548239355196165,0.6808829186212061,0.7655670394550859,0.6514271822579047,0.9254905553085042,0.9058180364740129,0.8801648715185714,0.9504808815166579,0.5345719528887086,0.8479791224867599,0.609061332288155,0.9508720283402664,0.8440957292410017,resnet50_pretrained_frac0.20_aug-standard_seed42
resnet50,True,0.2,standard,456,23549012,8,0.8226,124.0,0.08423929362670406,0.8225881436023516,0.8225881436023516,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9657645083377749,0.8421670539774823,0.9477305686604016,0.8382478474975036,0.6462438471611806,0.9062269736318831,0.7901823452528529,0.965348100791729,0.695974561928845,0.8195174489309404,0.5920397087165723,0.9096841399570139,0.8805209790435229,0.8671490049470669,0.9501326642986851,0.5419042915515434,0.8817410664937786,0.6152628292979267,0.9446608446274254,0.8512640869428999,resnet50_pretrained_frac0.20_aug-standard_seed456
resnet50,True,0.5,standard,123,23549012,4,0.8463,129.5,0.07790539761657243,0.8463096132049575,0.8463096132049575,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9689954989916795,0.8732969241705214,0.9429597457215662,0.8791480041249531,0.6908788412826267,0.9140231184457978,0.8216824895030591,0.9687312264150089,0.7346826689414546,0.8466248710424011,0.6663063120284378,0.9397462070373691,0.9140292120021224,0.8879795917450805,0.9572672680289552,0.603499775958139,0.8884026543628583,0.636705376376019,0.9606639053617763,0.8305685725593215,resnet50_pretrained_frac0.50_aug-standard_seed123
resnet50,True,0.5,standard,42,23549012,6,0.8468,159.8,0.08006276108406402,0.8467871315744256,0.8467871315744256,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9786757419528425,0.879878432456695,0.9431301415705463,0.8636147757143336,0.6960550908600954,0.9169890077745472,0.8096613188793638,0.9644401680275503,0.7291910452633475,0.8680847509408027,0.6715179563967931,0.9336033848133571,0.9181487554200544,0.8925803761592614,0.95403724802249,0.617631377517282,0.8898320851604347,0.6480019132936928,0.9466260817564276,0.814042979508595,resnet50_pretrained_frac0.50_aug-standard_seed42
resnet50,True,0.5,standard,456,23549012,8,0.8493,180.6,0.07786737185913128,0.8492562840915936,0.8492562840915936,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9814969539785157,0.8644965654907644,0.9517103366988511,0.8776504840055943,0.7024679851070091,0.9202669265247148,0.8293686893356391,0.9672459843813176,0.7410214004905756,0.8344856336815334,0.6854446311070628,0.9320097503520532,0.9153591765107791,0.90266856016979,0.9552701843579,0.597719535514768,0.8847339230529654,0.6643205837109135,0.96580372829769,0.8115846490634351,resnet50_pretrained_frac0.50_aug-standard_seed456
resnet50,True,1.0,none,123,23549012,3,0.8546,161.9,0.07668379608255166,0.8546351078992686,0.8546351078992686,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.981274895493306,0.8670139149724011,0.9489933978071197,0.8946442483242155,0.6773747854454805,0.9359968890026304,0.8279257040080599,0.9659811429084889,0.7366839602120853,0.8590342124352258,0.6968883894309217,0.9417401439393235,0.9193008339977919,0.9147025811128467,0.9571087074774202,0.6105498446910902,0.9034589136278509,0.6565879138544772,0.9684335966280793,0.8290080826165559,resnet50_pretrained_frac1.00_aug-none_seed123
resnet50,True,1.0,none,42,23549012,2,0.8553,143.5,0.07728707094441403,0.8552678227936404,0.8552678227936404,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9764753528032118,0.8775075760459206,0.9495394087776212,0.8828535278854106,0.6831819603095339,0.925904500675594,0.8232135366347682,0.9717337612024491,0.7474561592954991,0.8121746082512585,0.7105012645600123,0.9367657253711882,0.9264792664190366,0.8928943781221484,0.9569423160228429,0.6411393783919859,0.8949840842788006,0.6687350864466401,0.9644953836010021,0.8623791807778876,resnet50_pretrained_frac1.00_aug-none_seed42
resnet50,True,1.0,none,456,23549012,25,0.8625,604.6,0.11259336495301225,0.8625137375507306,0.8625137375507306,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9816348213437642,0.882007289026395,0.9531147210292235,0.8847643439805047,0.691239323313664,0.9385068382387792,0.8230280053869792,0.9702781795433061,0.7342113038481023,0.8746333235115671,0.6780010479557835,0.9500061186558434,0.9392240326119666,0.9206611156895573,0.955179841242544,0.6386824809253416,0.9105609360384345,0.6847669865909661,0.972253201301113,0.8675208407807724,resnet50_pretrained_frac1.00_aug-none_seed456
resnet50,True,1.0,standard,123,23549012,3,0.8539,167.7,0.07580481453256292,0.8539096506850872,0.8539096506850872,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9810997969959415,0.8704842375960589,0.9472237398908583,0.8843688381653996,0.7039308021105792,0.9228701962925645,0.8116430724585448,0.9675385216006513,0.7372223690468507,0.8417161160641758,0.6913479713968698,0.9423556070324826,0.9095626981886926,0.9110100438639932,0.9545201431539078,0.6156544830413342,0.8885078810863543,0.671706875523447,0.9701185786132701,0.8553110415797651,resnet50_pretrained_frac1.00_aug-standard_seed123
resnet50,True,1.0,standard,42,23549012,4,0.8532,195.6,0.07685472406856306,0.8531600585230663,0.8531600585230663,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9747266714737184,0.8467057025118699,0.9414548317704914,0.8691688123345883,0.7009633850307335,0.9274651719460023,0.8282789746427045,0.969068245989949,0.745408281172165,0.8412973826415076,0.6971549843681633,0.9355211997174349,0.9280302220776955,0.8898503572727258,0.9541187788185128,0.6294988940008555,0.9066930281125636,0.6609892110676341,0.9594263928578501,0.8573806426541613,resnet50_pretrained_frac1.00_aug-standard_seed42
resnet50,True,1.0,standard,456,23549012,4,0.8589,194.1,0.07298500930051227,0.8588520300268243,0.8588520300268243,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.976558984295977,0.8745002987766596,0.9512051739420765,0.8768749102877846,0.7012608287964243,0.9271009993794227,0.8370267981573111,0.9709461094446699,0.7492870729802343,0.8558787677459794,0.6891197841483243,0.9391100296725766,0.9357463298996146,0.9090018278651377,0.9569341000628719,0.6260634005547346,0.9017213638600512,0.6716667291055952,0.9736714994351975,0.8533655921258423,resnet50_pretrained_frac1.00_aug-standard_seed456
resnet50,True,1.0,strong,123,23549012,13,0.8595,369.1,0.07754885892455395,0.8595366026276873,0.8595366026276873,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.972205240925557,0.8765605561834103,0.9458543972327177,0.8841828527215297,0.6762406069933801,0.9448155777285925,0.8320412844762826,0.9754081399047675,0.709622708133584,0.8884009516884569,0.7100933320593846,0.9515140515751258,0.9341727331947358,0.8875570384071613,0.9564886036247708,0.6335404964270699,0.9180930255421945,0.703037965828076,0.9667177495264516,0.8241847403804942,resnet50_pretrained_frac1.00_aug-strong_seed123
resnet50,True,1.0,strong,42,23549012,10,0.8597,308.5,0.07800994481850457,0.8597069678558389,0.8597069678558389,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9819232427004603,0.8844655362967989,0.9493088237073218,0.8885435856413032,0.6947387768732115,0.9329898913737111,0.8192151127458208,0.9729192145673151,0.7222996611548225,0.8607917413872114,0.6826091467934079,0.9465235689703441,0.9442511281340732,0.9091706793946185,0.9518974029898423,0.6198555227978779,0.91518597971718,0.6957857123233179,0.9676380011891786,0.8540266283589629,resnet50_pretrained_frac1.00_aug-strong_seed42
